time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
19.600000,3.994910,11.143529,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.700000,3.991740,11.243479,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.800000,3.988571,11.343429,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.900000,3.985402,11.443379,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.000000,3.982233,11.543329,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.100000,3.979064,11.643278,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.200000,3.975894,11.743228,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.300000,3.972725,11.843178,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.400000,3.969556,11.943128,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.500000,3.966387,12.043077,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.600000,3.963218,12.143027,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.700000,3.960048,12.242977,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.800000,3.956879,12.342927,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.900000,3.953710,12.442876,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.000000,3.950541,12.542826,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.100000,3.869524,12.601446,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.200000,3.788507,12.660066,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.300000,3.707491,12.718686,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.400000,3.626474,12.777306,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.500000,3.545457,12.835926,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.600000,3.464441,12.894546,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.700000,3.383424,12.953166,4,0.000000,0.000000,0.000000,0.000000,16.807413,0.000000
21.800000,3.302408,13.011786,4,0.000000,0.000000,0.000000,0.000000,18.033546,0.000000
21.900000,3.221391,13.070406,4,0.000000,0.000000,0.000000,0.000000,19.168354,0.000000
22.000000,3.140374,13.129026,4,0.000000,0.000000,0.000000,0.000000,20.198148,0.000000
22.100000,3.059358,13.187646,4,0.000000,0.000000,0.000000,0.000000,21.109306,0.000000
22.200000,2.978341,13.246266,4,0.000000,0.000000,0.000000,0.000000,21.888746,0.000000
22.300000,2.897324,13.304886,4,0.000000,0.000000,0.000000,0.000000,22.524454,0.000000
22.400000,2.816308,13.363506,4,0.000000,0.000000,0.000000,0.000000,23.006039,0.000000
22.500000,2.735291,13.422126,4,0.000000,0.000000,0.000000,0.000000,23.325255,0.000000
22.600000,2.743290,13.322446,4,0.000000,0.000000,0.000000,0.000000,23.358793,0.000000
22.700000,2.751288,13.222767,4,0.000000,0.000000,0.000000,0.000000,23.222237,0.000000
22.800000,2.759287,13.123087,4,0.000000,0.000000,0.000000,0.000000,22.918044,0.000000
22.900000,2.767285,13.023408,4,0.000000,0.000000,0.000000,0.000000,22.451584,0.000000
23.000000,2.775284,12.923728,4,0.000000,0.000000,0.000000,0.000000,21.830839,0.000000
23.100000,2.783282,12.824048,4,0.000000,0.000000,0.000000,0.000000,21.065959,0.000000
23.200000,2.791281,12.724369,4,0.000000,0.000000,0.000000,0.000000,20.168752,0.000000
23.300000,2.799279,12.624689,4,0.000000,0.000000,0.000000,0.000000,19.152139,0.000000
23.400000,2.807278,12.525010,4,0.000000,0.000000,0.000000,0.000000,18.029623,0.000000
23.500000,2.815276,12.425330,4,0.000000,0.000000,0.000000,0.000000,16.814816,0.000000
23.600000,2.823275,12.325650,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.700000,2.831273,12.225971,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.800000,2.839272,12.126291,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.900000,2.847270,12.026612,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.000000,2.855269,11.926932,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.100000,2.774655,11.867760,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.200000,2.694040,11.808588,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.300000,2.613426,11.749415,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.400000,2.532812,11.690243,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.500000,2.452198,11.631071,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.600000,2.371584,11.571899,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.700000,2.290969,11.512727,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.800000,2.210355,11.453554,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.900000,2.129741,11.394382,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.000000,2.049127,11.335210,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.100000,1.968513,11.276038,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.200000,1.887898,11.216866,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.300000,1.807284,11.157693,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.400000,1.726670,11.098521,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.500000,1.646056,11.039349,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.600000,1.731800,10.987890,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.700000,1.817544,10.936432,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.800000,1.903288,10.884974,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.900000,1.989032,10.833515,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
