time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
26.400000,9.241483,3.413069,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.500000,8.945442,3.364493,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.600000,8.774245,3.118136,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.700000,8.603048,2.871779,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.800000,8.431852,2.625422,1,0.000000,17.180631,0.000000,0.000000,0.000000,0.000000
26.900000,8.260655,2.379066,1,0.000000,18.646227,0.000000,0.000000,0.000000,0.000000
27.000000,8.089458,2.132709,1,0.000000,18.854122,0.000000,0.000000,0.000000,0.000000
27.100000,8.195115,1.851930,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.200000,8.300772,1.571151,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.300000,8.406429,1.290373,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.400000,8.512085,1.009594,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.500000,8.617742,0.728816,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.600000,8.474790,0.992567,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.700000,8.331838,1.256318,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.800000,8.188886,1.520069,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.900000,8.045934,1.783820,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.000000,7.902982,2.047572,1,0.000000,19.492272,0.000000,0.000000,0.000000,0.000000
28.100000,7.679587,2.247809,1,0.000000,22.121819,0.000000,0.000000,0.000000,0.000000
28.200000,7.456192,2.448046,1,0.000000,23.440675,0.000000,0.000000,0.000000,0.000000
28.300000,7.232798,2.648283,1,0.000000,23.253088,0.000000,0.000000,0.000000,0.000000
28.400000,7.009403,2.848519,1,0.000000,21.588142,0.000000,0.000000,0.000000,0.000000
